exp_name,constraint mean,constraint std,constraint 95perc,norm_pred_noise,norm_pred_noise_std,norm_pred_noise_95perc,norm_pred_noise_5perc
root_controldsg50,0.047589205,0.024729952,0.0940427135676145,1.879960571978725,0.6652883755958686,3.072293211511299,0.8934957601256289
root_controldsg200,0.0271221995353698,0.0099789248779416,0.0466055337339639,1.4266837599587303,0.4952560683428231,2.3322220710711288,0.7003006865075753
root_controldsg1000,0.0211546625941991,0.008157504722476,0.0349411871284246,1.30693674895723,0.5064717093429997,2.14113549701238,0.5755617561986891
root_controltrust50,0.0469885729253292,0.0399384126067161,0.102626997977495,1.6299356600133383,0.6521027262617902,2.95216087713474,0.8936060137865021
root_controltrust50,0.0540345124900341,0.03906991332769394,0.11407599598169321,1.7048957824707032,0.6595135688781738,3.080853033065795,0.9012221574783326
